x,y,z
0.0,1.68798142024757,1.03305224712542
0.010010010010010001,1.7353279527603602,1.03440813202317
0.020020020020020002,1.77864900024885,1.03558838713113
0.03003003003003,1.8184370090568998,1.0366250611721801
0.040040040040040005,1.8551072498410002,1.0375428523547099
0.0500500500500501,1.88901236617801,1.038361101434
0.0600600600600601,1.92045375162913,1.0390951696394999
0.0700700700700701,1.94969053359678,1.03975741212759
0.0800800800800801,1.97694673140414,1.04035787901623
0.0900900900900901,2.00241700730712,1.04090482897934
0.10010010010010001,2.02627132288837,1.04140511137652
0.11011011011011,2.04865873642759,1.0418644545712
0.12012012012012,2.06971052062039,1.04228768625001
0.13013013013013,2.0895427384526597,1.0426789037457
0.14014014014014,2.1082583840024998,1.04304160711788
0.15015015015014999,2.1259491715549,1.0433788041579
0.16016016016016002,2.1426970386366,1.0436930939933902
0.17017017017017003,2.15857541495392,1.04398673421386
0.18018018018018,2.1736502986946498,1.04426169518607
0.19019019019019,2.1879811734698302,1.0445197043235102
0.20020020020020002,2.20162179276037,1.0447622824128902
0.21021021021020997,2.21462085367915,1.04499077361196
0.22022022022022,2.22702257785035,1.04520637036881
0.23023023023023,2.23886721400918,1.04541013423803
0.24024024024024,2.2501914743587004,1.04560301336106
0.25025025025025,2.2610289146509,1.04578585721804
0.26026026026026,2.27141026628122,1.04595942913552
0.27027027027027,2.2813637273188503,1.0461244169384
0.28028028028028,2.2909152182774704,1.04628144205964
0.29029029029028997,2.30008860751138,1.04643106736205
0.30030030030029997,2.30890591036381,1.04657380387977
0.31031031031031003,2.31738746556554,1.04671011664954
0.32032032032032004,2.3255520918592003,1.04684042977201
0.33033033033033005,2.33341722738791,1.04696513081911
0.34034034034034005,2.3409990540211605,1.04708457468404
0.35035035035035,2.34831260848349,1.04719908695436
0.36036036036036,2.35537188189182,1.04730896687575
0.37037037037037,2.3621899090879,1.0474144899631601
0.38038038038038,2.3687788489659702,1.0475159103075
0.39039039039039003,2.37515005683714,1.04761346261829
0.40040040040040004,2.38131414973653,1.04770736403707
0.41041041041040993,2.38728106546325,1.04779781575092
0.42042042042041994,2.3930601160437996,1.04788500443128
0.43043043043043,2.39866003622408,1.04796910351997
0.44044044044044,2.4040890275208,1.04805027438071
0.45045045045045,2.4093547982998595,1.04812866733255
0.46046046046046,2.41446460029331,1.04820442257888
0.47047047047046997,2.41942526191902,1.0482776710443
0.48048048048048,2.4242432187245697,1.0483485351297
0.49049049049049,2.42892454124123,1.04841712939482
0.500500500500501,2.43347496050121,1.04848356117624
0.510510510510511,2.43789989144381,1.04854793114784
0.520520520520521,2.44220445441154,1.04861033382986
0.530530530530531,2.44639349491546,1.04867085805202
0.540540540540541,2.4504716018303503,1.04872958737537
0.550550550550551,2.45444312416316,1.04878660047722
0.560560560560561,2.45831218652371,1.0488419715028299
0.570570570570571,2.46208270341322,1.0488957703870199
0.580580580580581,2.46575839243481,1.0489480631489398
0.590590590590591,2.46934278651965,1.04899891216228
0.600600600600601,2.47283924525327,1.04904837640349
0.610610610610611,2.4762509653783797,1.04909651167995
0.620620620620621,2.47958099054319,1.04914337084004
0.630630630630631,2.48283222035777,1.04918900396663
0.640640640640641,2.48600741881504,1.0492334585557
0.650650650650651,2.4891092221277598,1.0492767796812
0.660660660660661,2.4921401460283,1.04931901014751
0.670670670670671,2.49510259257369,1.0493601906305001
0.680680680680681,2.4979988564945,1.0494003598082
0.690690690690691,2.50083113112293,1.04943955448202
0.700700700700701,2.50360151393235,1.04947780968912
0.7107107107107109,2.5063120117174704,1.04951515880695
0.7207207207207209,2.50896454544234,1.0495516336503499
0.7307307307307309,2.51156095478044,1.04958726456193
0.7407407407407409,2.51410300236977,1.0496220804962602
0.750750750750751,2.5165923778033,1.04965610909836
0.760760760760761,2.5190307013739903,1.04968937677687
0.770770770770771,2.5214195275917404,1.0497219087724399
0.780780780780781,2.52376034848827,1.04975372922158
0.790790790790791,2.5260545967247703,1.04978486121639
0.800800800800801,2.52830364851589,1.04981532686043
0.810810810810811,2.5305088263826,1.04984514732108
0.820820820820821,2.5326714017454703,1.0498743428785602
0.830830830830831,2.53479259736919,1.04990293297195
0.840840840840841,2.5368735896679504,1.04993093624233
0.850850850850851,2.53891551088108,1.04995837057334
0.860860860860861,2.54091945112724,1.04998525312923
0.8708708708708709,2.54288646034506,1.0500116003906899
0.8808808808808809,2.5448175501274104,1.05003742818855
0.8908908908908909,2.54671369545619,1.0500627517355
0.9009009009009008,2.5485758363437,1.05008758565594
0.9109109109109108,2.55040487938652,1.05011194401417
0.9209209209209209,2.55220169923728,1.05013584034095
0.9309309309309309,2.55396713999932,1.0501592876585601
0.9409409409409409,2.5557020165488398,1.05018229850445
0.950950950950951,2.55740711578912,1.05020488495362
0.960960960960961,2.55908319784054,1.05022705863972
0.970970970970971,2.5607309971705,1.0502488307750402
0.980980980980981,2.56235122366651,1.0502702121694398
0.990990990990991,2.56394456365593,1.0502912132482
1.001001001001,2.56551168087532,1.05031184406903
1.01101101101101,2.56705321739238,1.05033211433805
1.02102102102102,2.56856979448299,1.05035203342511
1.03103103103103,2.57006201346613,1.05037161037816
1.04104104104104,2.5715304564988197,1.05039085393697
1.05105105105105,2.5729756873333303,1.05040977254616
1.0610610610610602,2.5743982520388395,1.05042837436754
1.07107107107107,2.57579867968936,1.05044666729186
1.08108108108108,2.57717748301981,1.05046465894996
1.09109109109109,2.5785351590519,1.0504823567233799
1.1011011011011,2.57987218969149,1.0504997677544898
1.11111111111111,2.5811890422989396,1.05051689895604
1.12112112112112,2.5824861702337003,1.05053375702039
1.1311311311311298,2.58376401337482,1.05055034842814
1.1411411411411398,2.58502299861819,1.05056667945652
1.1511511511511499,2.58626354035208,1.05058275618725
1.1611611611611599,2.58748604091189,1.05059858451411
1.1711711711711699,2.58869089101518,1.0506141701501501
1.1811811811811799,2.58987847017802,1.05062951863456
1.1911911911911899,2.59104914711356,1.05064463533924
1.2012012012011999,2.5922032801136603,1.0506595254750402
1.21121121121121,2.5933412174145403,1.0506741940978002
1.22122122122122,2.59446329754705,1.0506886461140301
1.2312312312312301,2.5955698496724904,1.05070288628638
1.2412412412412401,2.59666119390448,1.05071691923893
1.2512512512512501,2.59773764161773,1.0507307494621199
1.2612612612612601,2.5987994957442595,1.0507443813176
1.2712712712712702,2.59984705105754,1.05075781904276
1.2812812812812802,2.60088059444541,1.0507710667552
1.2912912912912902,2.60190040517194,1.05078412845685
1.3013013013013002,2.60290675512904,1.05079700803806
1.3113113113113102,2.60389990907811,1.05080970928144
1.3213213213213202,2.60488012488229,1.05082223586557
1.3313313313313302,2.60584765372967,1.05083459136856
1.3413413413413402,2.60680274034787,1.05084677927142
1.35135135135135,2.6077456232104304,1.0508588029613801
1.3613613613613602,2.6086765347353102,1.050870665735
1.3713713713713702,2.6095957014759303,1.05088237080118
1.38138138138138,2.6105033443049104,1.05089392128409
1.39139139139139,2.61139967859107,1.05090532022589
1.4014014014014,2.6122849143698303,1.05091657058945
1.41141141141141,2.6131592565071897,1.05092767526091
1.42142142142142,2.61402290485789,1.0509386370521199
1.43143143143143,2.6148760544176697,1.0509494587030401
1.44144144144144,2.61571889547005,1.05096014288404
1.45145145145145,2.6165516137278,1.05097069219803
1.46146146146146,2.6173743904694,1.0509811091826702
1.47147147147147,2.6181874026705496,1.05099139631231
1.48148148148148,2.6189908231311403,1.05100155600002
1.49149149149149,2.61978482059764,1.05101159059943
1.5015015015015,2.62056955988129,1.05102150240658
1.51151151151151,2.62134520197213,1.0510312936616601
1.52152152152152,2.6221119041491203,1.05104096655069
1.53153153153153,2.6228698200864504,1.0510505232071499
1.54154154154154,2.6236190999562403,1.05105996571358
1.5515515515515501,2.62435989052772,1.05106929610303
1.5615615615615601,2.62509233526308,1.0510785163605698
1.5715715715715701,2.6258165744100896,1.05108762842469
1.5815815815815801,2.62653274509164,1.05109663418864
1.5915915915915901,2.62724098139227,1.05110553550176
1.6016016016016001,2.62794141444186,1.0511143341707498
1.6116116116116102,2.6286341724966,1.05112303196086
1.6216216216216202,2.6293193810172597,1.0511316305971
1.6316316316316297,2.62999716274491,1.0511401317653801
1.6416416416416397,2.63066763777428,1.0511485371136
1.6516516516516497,2.63133092362464,1.05115684825272
1.6616616616616597,2.63198713530851,1.05116506675779
1.6716716716716697,2.6326363853981296,1.05117319416894
1.6816816816816798,2.63327878408982,1.0511812319923601
1.69169169169169,2.6339144392663703,1.0511891817011898
1.7017017017017,2.63454345655741,1.05119704473648
1.71171171171171,2.63516593939794,1.05120482250801
1.72172172172172,2.6357819890850203,1.05121251639515
1.73173173173173,2.6363917048327403,1.05122012774768
1.74174174174174,2.63699518382546,1.05122765788658
1.75175175175175,2.6375925212695,1.05123510810477
1.76176176176176,2.6381838104431403,1.05124247966789
1.77177177177177,2.6387691427452404,1.051249773815
1.78178178178178,2.6393486077423196,1.05125699175926
1.79179179179179,2.6399222932142403,1.05126413468861
1.8018018018018,2.64049028519852,1.05127120376643
1.81181181181181,2.64105266803339,1.05127820013217
1.82182182182182,2.64160952439952,1.05128512490196
1.83183183183183,2.6421609353605096,1.0512919791692
1.84184184184184,2.64270698040229,1.05129876400514
1.85185185185185,2.6432477374712597,1.0513054804594302
1.86186186186186,2.6437832830114303,1.0513121295606702
1.87187187187187,2.64431369200042,1.05131871231695
1.8818818818818799,2.64483903798444,1.0513252297163198
1.8918918918918899,2.6453593931123196,1.0513316827273198
1.9019019019019,2.6458748281685,1.0513380722994399
1.91191191191191,2.64638541260519,1.0513443993636
1.92192192192192,2.6468912145735,1.0513506648325899
1.93193193193193,2.64739230095381,1.0513568696015
1.94194194194194,2.6478887373852302,1.0513630145482
1.95195195195195,2.64838058829427,1.05136910053366
1.96196196196196,2.64886791692272,1.05137512840246
1.97197197197197,2.64935078535473,1.0513810989830799
1.98198198198198,2.64982925454321,1.05138701308836
1.99199199199199,2.65030338433548,1.0513928715158198
2.002002002002,2.6507732334981697,1.05139867504804
2.01201201201201,2.6512388597415897,1.051404424453
2.02202202202202,2.65170031974327,1.0514101204844102
2.03203203203203,2.65215766917103,1.0514157638820698
2.04204204204204,2.65261096270532,1.05142135537217
2.05205205205205,2.65306025406104,1.0514268956675799
2.06206206206206,2.6535055960087406,1.05143238546819
2.07207207207207,2.6539470403952996,1.0514378254611998
2.08208208208208,2.65438463816403,1.05144321632139
2.09209209209209,2.6548184393742997,1.05144855871139
2.1021021021021,2.6552484932206,1.05145385328198
2.11211211211211,2.65567484805115,1.05145910067236
2.1221221221221205,2.6560975513860097,1.05146430151035
2.13213213213213,2.65651664993475,1.0514694564127198
2.14214214214214,2.65693218961366,1.05147456598536
2.15215215215215,2.6573442155625,1.05147963082356
2.16216216216216,2.65775277216086,1.05148465151225
2.17217217217217,2.65815790304407,1.0514896286261899
2.18218218218218,2.6585596511187997,1.05149456273021
2.19219219219219,2.65895805857813,1.05149945437941
2.2022022022022,2.65935316691636,1.0515043041193899
2.21221221221221,2.65974501694344,1.05150911248645
2.22222222222222,2.66013364879897,1.0515138800077601
2.23223223223223,2.66051910196594,1.0515186072015699
2.24224224224224,2.6609014152840897,1.05152329457743
2.25225225225225,2.66128062696297,1.0515279426363
2.2622622622622597,2.66165677459465,1.0515325518707899
2.27227227227227,2.6620298951661603,1.0515371227653298
2.2822822822822797,2.66240002507161,1.05154165579631
2.29229229229229,2.66276720012401,1.05154615143225
2.3023023023022997,2.6631314555668397,1.05155061013399
2.31231231231231,2.66349282608531,1.05155503235482
2.3223223223223197,2.66385134581739,1.05155941854064
2.33233233233233,2.66420704836455,1.05156376913012
2.3423423423423397,2.6645599668022597,1.0515680845548299
2.35235235235235,2.66491013369022,1.0515723652394
2.3623623623623597,2.66525758108241,1.05157661160165
2.37237237237237,2.66560234053687,1.05158082405272
2.3823823823823798,2.6659444431252,1.05158500299722
2.39239239239239,2.6662839194419803,1.05158914883333
2.4024024024023998,2.6666207996138103,1.05159326195297
2.4124124124124102,2.66695511330828,1.05159734274187
2.42242242242242,2.6672868897426603,1.05160139157976
2.4324324324324302,2.66761615769239,1.0516054088403999
2.44244244244244,2.6679429454994397,1.05160939489178
2.4524524524524502,2.6682672810804102,1.05161335009617
2.4624624624624603,2.6685891919345,1.0516172748102701
2.4724724724724703,2.66890870515126,1.0516211693853
2.4824824824824803,2.6692258474182298,1.0516250341671
2.4924924924924903,2.66954064502832,1.0516288694962401
2.5025025025025003,2.6698531238871097,1.05163267570812
2.51251251251251,2.67016330951994,1.05163645313307
2.5225225225225203,2.6704712270788797,1.0516402020964302
2.53253253253253,2.6707769013495,1.05164392291868
2.5425425425425403,2.67108035675757,1.05164761591548
2.55255255255255,2.6713816173755,1.05165128139781
2.5625625625625603,2.6716807069287403,1.051654919672
2.57257257257257,2.67197764880203,1.0516585310399
2.5825825825825803,2.67227246604547,1.0516621157988602
2.59259259259259,2.67256518138046,1.05166567424189
2.6026026026026003,2.6728558172055896,1.05166920665771
2.61261261261261,2.67314439560234,1.05167271333085
2.6226226226226204,2.67343093834062,1.0516761945416602
2.63263263263263,2.67371546688431,1.05167965056649
2.6426426426426404,2.6739980023966097,1.05168308167767
2.65265265265265,2.67427856574523,1.05168648814363
2.6626626626626604,2.6745571775076202,1.05168987022894
2.67267267267267,2.67483385797591,1.05169322819443
2.6826826826826804,2.6751086271619,1.0516965622971999
2.69269269269269,2.67538150480185,1.05169987279071
2.7027027027027,2.67565251036123,1.05170315992484
2.71271271271271,2.67592166303933,1.05170642394597
2.7227227227227204,2.6761889817738,1.05170966509702
2.73273273273273,2.6764544852450998,1.05171288361751
2.7427427427427404,2.67671819188082,1.05171607974365
2.75275275275275,2.67698011986001,1.05171925370834
2.76276276276276,2.6772402871172796,1.05172240574129
2.77277277277277,2.67749871134695,1.05172553606903
2.78278278278278,2.6777554100070198,1.0517286449149899
2.79279279279279,2.67801040032314,1.05173173249954
2.8028028028028,2.6782636992924305,1.05173479904005
2.81281281281281,2.6785153236872996,1.05173784475093
2.82282282282282,2.67876529005908,1.0517408698436999
2.83283283283283,2.67901361474174,1.05174387452701
2.84284284284284,2.67926031385537,1.0517468590066998
2.85285285285285,2.6795054033097,1.05174982348589
2.86286286286286,2.67974889880754,1.0517527681649301
2.87287287287287,2.6799908158481003,1.05175569324155
2.88288288288288,2.6802311697302903,1.05175859891083
2.89289289289289,2.68046997555596,1.0517614853652701
2.9029029029029,2.6807072482330296,1.05176435279486
2.91291291291291,2.68094300247864,1.05176720138706
2.92292292292292,2.68117725282213,1.05177003132689
2.93293293293293,2.6814100136081,1.05177284279695
2.94294294294294,2.68164129899928,1.05177563597748
2.95295295295295,2.6818711229793997,1.05177841104636
2.96296296296296,2.68209949935607,1.05178116817919
2.97297297297297,2.68232644176349,1.05178390754928
2.98298298298298,2.6825519636651602,1.05178662932776
2.99299299299299,2.68277607835658,1.05178933368352
3.003003003003,2.68299879896783,1.05179202078332
3.01301301301301,2.6832201384661802,1.0517946907918
3.02302302302302,2.68344010965853,1.05179734387151
3.03303303303303,2.68365872519396,1.0517999801829399
3.04304304304304,2.6838759975661,1.05180259988455
3.05305305305305,2.68409193911554,1.05180520313284
3.06306306306306,2.6843065620321402,1.05180779008231
3.07307307307307,2.6845198783573596,1.05181036088556
3.08308308308308,2.68473189998649,1.05181291569328
3.09309309309309,2.68494263867085,1.0518154546543101
3.1031031031031002,2.68515210601997,1.0518179779155998
3.1131131131131102,2.68536031350375,1.05182048562235
3.1231231231231202,2.6855672724545196,1.05182297791793
3.1331331331331302,2.6857729940690898,1.05182545494398
3.1431431431431403,2.68597748941081,1.05182791684039
3.1531531531531503,2.6861807694115,1.0518303637453599
3.1631631631631603,2.68638284487346,1.05183279579541
3.1731731731731703,2.6865837264713197,1.0518352131254
3.1831831831831803,2.6867834247539704,1.05183761586856
3.1931931931931903,2.68698195014637,1.05184000415654
3.2032032032032003,2.6871793129514,1.05184237811939
3.2132132132132103,2.68737552335161,1.0518447378856
3.2232232232232203,2.68757059141097,1.05184708358214
3.2332332332332303,2.68776452707664,1.05184941533448
3.2432432432432403,2.6879573401806005,1.05185173326658
3.2532532532532503,2.6881490404413397,1.05185403750095
3.2632632632632594,2.68833963746549,1.05185632815865
3.2732732732732703,2.6885291407494303,1.05185860535931
3.2832832832832795,2.68871755968086,1.0518608692211802
3.2932932932932903,2.68890490354036,1.05186311986112
3.3033033033032995,2.6890911815028797,1.05186535739461
3.3133133133133104,2.6892764026392997,1.05186758193581
3.3233233233233195,2.68946057591784,1.05186979359756
3.3333333333333304,2.68964371020554,1.05187199249138
3.3433433433433395,2.6898258142696805,1.0518741787275199
3.35335335335335,2.69000689677917,1.05187635241497
3.3633633633633595,2.6901869663059403,1.05187851366144
3.37337337337337,2.6903660313262896,1.0518806625734498
3.38338338338338,2.69054410022218,1.05188279925629
3.39339339339339,2.6907211812826097,1.0518849238140502
3.4034034034034,2.69089728270486,1.05188703634965
3.41341341341341,2.69107241259575,1.05188913696484
3.42342342342342,2.6912465789729,1.05189122576024
3.43343343343343,2.69141978976596,1.05189330283533
3.44344344344344,2.69159205281781,1.05189536828848
3.45345345345345,2.69176337588571,1.05189742221695
3.46346346346346,2.69193376664252,1.05189946471695
3.47347347347347,2.6921032326778,1.05190149588358
3.48348348348348,2.6922717814989703,1.05190351581091
3.49349349349349,2.6924394205324,1.05190552459199
3.5035035035035,2.6926061571244904,1.0519075223188001
3.5135135135135096,2.6927719985427703,1.05190950908236
3.52352352352352,2.69293695197694,1.0519114849726499
3.5335335335335296,2.6931010245399203,1.05191345007871
3.54354354354354,2.6932642232688497,1.0519154044885601
3.5535535535535496,2.69342655512612,1.0519173482893198
3.56356356356356,2.69358802700036,1.0519192815671299
3.5735735735735696,2.6937486457073803,1.05192120440721
3.58358358358358,2.6939084179911696,1.0519231168938599
3.5935935935935897,2.69406735052484,1.0519250191104699
3.6036036036036,2.6942254499115097,1.05192691113956
3.6136136136136097,2.6943827226852797,1.05192879306275
3.62362362362362,2.6945391753120798,1.05193066496078
3.6336336336336297,2.6946948141905898,1.05193252691355
3.64364364364364,2.6948496456531,1.0519343790001001
3.6536536536536497,2.69500367596636,1.05193622129866
3.66366366366366,2.6951569113324396,1.0519380538866099
3.6736736736736697,2.69530935788957,1.0519398768405201
3.68368368368368,2.6954610217129202,1.05194169023616
3.6936936936936897,2.6956119088154704,1.05194349414851
3.7037037037037,2.69576202514872,1.05194528865177
3.7137137137137097,2.69591137660358,1.05194707381937
3.72372372372372,2.6960599690110296,1.05194884972395
3.7337337337337297,2.69620780814295,1.05195061643745
3.74374374374374,2.69635489971287,1.05195237403101
3.7537537537537498,2.6965012493766403,1.05195412257509
3.7637637637637598,2.69664686273323,1.05195586213938
3.7737737737737698,2.6967917453254198,1.0519575927928901
3.7837837837837798,2.69693590264046,1.05195931460391
3.79379379379379,2.69707934011082,1.0519610276400302
3.8038038038038,2.6972220631148702,1.0519627319681701
3.8138138138138102,2.69736407697751,1.0519644276545501
3.82382382382382,2.69750538697085,1.0519661147647401
3.8338338338338303,2.69764599831488,1.05196779336363
3.84384384384384,2.6977859161781206,1.05196946351547
3.8538538538538503,2.69792514567819,1.05197112528386
3.86386386386386,2.6980636918825196,1.05197277873177
3.8738738738738703,2.6982015598088998,1.05197442392153
3.88388388388388,2.69833875442612,1.0519760609148499
3.8938938938938903,2.6984752806545496,1.05197768977283
3.9039039039039,2.69861114336673,1.0519793105559798
3.9139139139139103,2.69874634738796,1.0519809233241801
3.92392392392392,2.69888089749687,1.05198252813674
3.9339339339339303,2.6990147984259703,1.05198412505238
3.94394394394394,2.69914805486221,1.0519857141292501
3.9539539539539503,2.69928067144755,1.05198729542492
3.96396396396396,2.6994126527794395,1.05198886899642
3.9739739739739703,2.69954400341143,1.05199043490018
3.98398398398398,2.6996747278536297,1.05199199319213
3.9939939939939904,2.6998048305732594,1.05199354392764
4.004004004004,2.6999343159951494,1.05199508716152
4.01401401401401,2.70006318850223,1.05199662294809
4.02402402402402,2.70019145243604,1.05199815134112
4.03403403403403,2.70031911209723,1.05199967239387
4.04404404404404,2.70044617174598,1.0520011861590999
4.05405405405405,2.70057263560258,1.0520026926890602
4.06406406406406,2.70069850784776,1.05200419203549
4.07407407407407,2.7008237926233,1.0520056842496501
4.08408408408408,2.70094849403235,1.0520071693823199
4.09409409409409,2.70107261613996,1.05200864748378
4.1041041041041,2.70119616297352,1.05201011860384
4.11411411411411,2.7013191385231297,1.05201158279185
4.12412412412412,2.7014415467421204,1.0520130400966998
4.13413413413413,2.7015633915473902,1.05201449056681
4.14414414414414,2.7016846768199,1.05201593425014
4.15415415415415,2.7018054064050094,1.05201737119422
4.16416416416416,2.70192558411295,1.05201880144613
4.17417417417417,2.7020452137192006,1.0520202250525101
4.18418418418418,2.70216429896487,1.05202164205957
4.19419419419419,2.70228284355708,1.05202305251309
4.2042042042042,2.7024008511693998,1.05202445645843
4.21421421421421,2.70251832544217,1.05202585394053
4.22422422422422,2.7026352699829195,1.05202724500392
4.23423423423423,2.7027516883667,1.05202862969273
4.244244244244241,2.70286758413646,1.05203000805066
4.25425425425425,2.7029829608034404,1.0520313801210401
4.26426426426426,2.7030978218474595,1.0520327459468002
4.27427427427427,2.7032121707173298,1.05203410557046
4.28428428428428,2.70332601083116,1.05203545903418
4.29429429429429,2.70343934557672,1.05203680637972
4.3043043043043,2.70355217831177,1.05203814764848
4.31431431431431,2.7036645123643703,1.05203948288147
4.32432432432432,2.7037763510332598,1.05204081211934
4.33433433433433,2.70388769758812,1.05204213540239
4.34434434434434,2.7039985552699304,1.05204345277053
4.35435435435435,2.7041089272912697,1.05204476426334
4.36436436436436,2.70421881683664,1.05204606992003
4.37437437437437,2.70432822706276,1.0520473697794699
4.38438438438438,2.70443716109886,1.05204866388019
4.39439439439439,2.704545622047,1.05204995226038
4.4044044044044,2.70465361298236,1.05205123495787
4.41441441441441,2.7047611369535,1.0520525120101898
4.42442442442442,2.70486819698271,1.05205378345452
4.434434434434429,2.70497479606621,1.0520550493277199
4.44444444444444,2.70508093717452,1.05205630966632
4.45445445445445,2.7051866232526702,1.05205756450655
4.46446446446446,2.70529185722049,1.0520588138843
4.47447447447447,2.7053966419728703,1.05206005783517
4.48448448448448,2.7055009803800805,1.05206129639444
4.49449449449449,2.70560487528794,1.05206252959709
4.5045045045045,2.7057083295181696,1.05206375747778
4.51451451451451,2.7058113458685695,1.05206498007091
4.524524524524519,2.7059139271133197,1.05206619741054
4.53453453453453,2.7060160760032304,1.0520674095304698
4.54454454454454,2.7061177952659397,1.0520686164642
4.55455455455455,2.7062190876062298,1.05206981824494
4.564564564564559,2.70631995570618,1.05207101490562
4.57457457457457,2.7064204022254996,1.05207220647889
4.58458458458458,2.7065204298016603,1.05207339299713
4.59459459459459,2.7066200410502304,1.05207457449244
4.604604604604599,2.7067192385650003,1.05207575099664
4.61461461461461,2.7068180249183,1.05207692254129
4.62462462462462,2.70691640266116,1.05207808915769
4.63463463463463,2.70701437432356,1.05207925087687
4.644644644644639,2.7071119424146097,1.0520804077296
4.65465465465465,2.7072091094228306,1.0520815597464
4.66466466466466,2.7073058778163,1.05208270695752
4.67467467467467,2.7074022500428905,1.05208384939298
4.6846846846846795,2.70749822853048,1.05208498708253
4.69469469469469,2.70759381568714,1.05208612005569
4.7047047047047,2.70768901390134,1.0520872483417198
4.71471471471471,2.70778382554218,1.05208837196964
4.7247247247247195,2.70787825295952,1.05208949096825
4.73473473473473,2.7079722984842403,1.0520906053660999
4.74474474474474,2.7080659644283904,1.0520917151915001
4.75475475475475,2.70815925308541,1.05209282047253
4.7647647647647595,2.70825216673029,1.05209392123705
4.7747747747747695,2.70834470761976,1.05209501751269
4.78478478478478,2.7084368779924906,1.05209610932685
4.79479479479479,2.70852868006926,1.0520971967066999
4.8048048048047995,2.70862011605312,1.05209827967922
4.8148148148148096,2.70871118812962,1.05209935827114
4.8248248248248204,2.7088018984669,1.05210043250898
4.8348348348348305,2.70889224921596,1.05210150241905
4.84484484484484,2.70898224251073,1.05210256802747
4.85485485485485,2.70907188046834,1.05210362936011
4.8648648648648605,2.70916116518919,1.05210468644267
4.8748748748748705,2.70925009875719,1.05210573930061
4.88488488488488,2.7093386832398703,1.0521067879592199
4.89489489489489,2.7094269206885695,1.05210783244357
4.9049049049049005,2.7095148131385804,1.05210887277853
4.9149149149149105,2.70960236260933,1.05210990898878
4.9249249249249205,2.70968957110448,1.0521109410988
4.93493493493493,2.7097764406121496,1.05211196913288
4.9449449449449405,2.7098629731050097,1.0521129931151199
4.9549549549549505,2.70994917054048,1.05211401306942
4.9649649649649605,2.71003503486081,1.05211502901951
4.97497497497497,2.71012056799331,1.05211604098892
